Id,Name,Type,Industry,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,Description,CreatedDate,NumberOfEmployees,AnnualRevenue,ParentId
001GIi2sHi8hI1AQ7T,Cassandra Sydney Garrison,Former Customer,Energy,754 Schmidt Rapids,Summit Glen,TX,91480,United States,'+1-617-555-0102,https://deltora-northstar-southern-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-12-08T16:55:52Z,24,3479008.62,
001OH94vlTF3MI8Y08,Christopher Brian Smith,Prospect,Retail,65203 Ward Fields,Cedar Crossing,MA,37823,United States,'+1-415-555-0112,https://cinderquill-silverline-northern-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-04-09T17:02:19Z,24,7715401.72,
001IZMzpc9F1Z8oAA7,Jimmy Morgan Curtis,Prospect,Financial Services,810 Johnson Station,Alder Bay,MA,34117,United States,'+1-971-555-0156,https://brindlewave-westwind-frontier-collective.example.invalid,Hot,Established organization focused on service reliability.,2022-11-04T16:36:33Z,160,16379584.2,001yWq2JW5BZvvMQ0L
0017rl4CBbT95B0YG7,Avenlo Brightwater Coastal Partners,Partner,Manufacturing,013 Jessica Corner,Northhaven,CO,41005,United States,'+1-617-555-0140,https://avenlo-brightwater-coastal-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2025-12-10T23:55:35Z,90,21797120.99,
001fPZTPr8lY6HWABF,Thomas Dawn Jones,Prospect,Financial Services,57134 Julie Street,Lake Briar,OR,21419,United States,'+1-415-555-0147,https://rivermark-clearpath-summit-works.example.invalid,Hot,Established organization focused on service reliability.,2022-03-24T09:17:56Z,900,198540290.59,
001OPKDJQJag0BvIDS,James Sierra Martinez,Customer,Technology,720 Moore Port,Willow Harbor,CO,27943,United States,'+1-713-555-0192,https://quarrylight-evergreen-pacific-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-09-29T22:16:38Z,24,8180576.09,
001jsWcaI2ueqNkQ4J,Donna Haley James,Customer,Manufacturing,50267 Rogers Courts,Cedar Crossing,NC,80562,United States,'+1-415-555-0135,https://peregrine-hollow-goldenleaf-global-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-12-08T06:53:25Z,90,23965270.05,
001rYkP9rcvMmHAQOV,Bryce John Freeman,Prospect,Financial Services,9690 William Hills,Northhaven,NC,60858,United States,'+1-713-555-0176,https://oakmere-ironwood-coastal-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-12-08T05:26:41Z,280,107911954.68,
0013c1v0zNTU92GADG,David Julia Murphy,Partner,Media,85072 Garcia Plaza,Lake Briar,TX,74577,United States,'+1-303-555-0139,https://novacairn-keystone-summit-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-10-06T16:52:03Z,160,39490732.0,
001e9z8TRFaUOARQMA,Steven Jeffery Mitchell,Former Customer,Energy,8099 Melendez Rue,Lake Briar,NC,81917,United States,'+1-415-555-0160,https://morrowfen-moonridge-pacific-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2026-01-28T19:25:49Z,900,320310618.16,
001Incobp7HHs7MAA7,Jennifer April Freeman,Customer,Technology,98670 Valdez Skyway,Cedar Crossing,CA,48241,United States,'+1-415-555-0138,https://latticebrook-redwood-global-industries.example.invalid,Cold,Established organization focused on service reliability.,2025-11-19T02:23:20Z,160,37160276.78,001pTWz3tTkTLr9I1D
0016VNR5Nv4nAZ1IGT,Amber Wendy Jimenez,Prospect,Education,760 Campbell Crossing,Summit Glen,TX,65880,United States,'+1-202-555-0180,https://kestrel-arc-stonebridge-coastal-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-03-23T01:02:02Z,520,76221823.17,
001JM2vogN0dvJhQHI,Daniel Joanne Cobb,Prospect,Consumer Goods,632 Amanda Crossroad,Lake Briar,OR,34667,United States,'+1-303-555-0132,https://juniper-vale-bluecrest-western-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-05-02T14:59:47Z,520,195071831.7,001avRKkn0zGBkGQ4J
001ue1J9V7XEwHtA5N,Ivorypine Clearpath Regional Logistics,Former Customer,Consumer Goods,24161 Ashley Hollow,Lake Briar,CO,30357,United States,'+1-415-555-0105,https://ivorypine-clearpath-regional-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-02-27T13:43:44Z,520,125228205.95,001B2d6s5HXqPpaQYB
001mr80ElRqK1bZQVC,Stephen Lisa Wagner,Former Customer,Transportation,53194 Matthews Roads,Willow Harbor,CO,45099,United States,'+1-971-555-0135,https://harborlume-evergreen-lakeside-works.example.invalid,Hot,Established organization focused on service reliability.,2021-12-06T10:28:13Z,520,105626799.61,
001pTLwbTFSx0AVIHA,Roger Holly Rodriguez,Prospect,Manufacturing,854 Potter Mission,Northhaven,OR,56027,United States,'+1-303-555-0183,https://glimmerforge-goldenleaf-eastern-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-12-05T21:56:14Z,1500,629415838.37,
001b1XyoVMftFmnY3Z,Fablecrest Ironwood Western Partners,Prospect,Transportation,6249 Dylan Wells,Summit Glen,MA,26820,United States,'+1-971-555-0163,https://fablecrest-ironwood-western-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-10-08T03:47:22Z,12,1928300.05,
0012Sv7fgBrqn2tAX8,Evertrail Keystone Regional Analytics,Former Customer,Technology,686 Potter Manor,Summit Glen,NC,52291,United States,'+1-303-555-0129,https://evertrail-keystone-regional-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-04-12T03:26:43Z,3000,455594078.68,
001OofCnV7AgAXeQDE,Vanessa Samuel Campbell,Partner,Transportation,3093 Chelsea Parkway,Summit Glen,WA,68920,United States,'+1-713-555-0179,https://deltora-moonridge-lakeside-logistics.example.invalid,Warm,Established organization focused on service reliability.,2021-12-23T16:32:38Z,160,66730367.96,
001CAfL4eM9INwqAJY,Ann Brandon Scott,Former Customer,Manufacturing,39773 Fritz Underpass,Lake Briar,MA,98008,United States,'+1-971-555-0131,https://cinderquill-redwood-eastern-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-01T08:50:12Z,90,16795720.49,
001mOakw0eBtWL3I8G,Megan Diane Leon,Customer,Consumer Goods,056 Patterson Crossing,Northhaven,TX,84450,United States,'+1-971-555-0119,https://brindlewave-stonebridge-western-collective.example.invalid,Hot,Established organization focused on service reliability.,2025-03-23T04:14:09Z,280,93749797.09,
001h3qGmTCLTLLkQZJ,Avenlo Bluecrest Southern Partners,Former Customer,Financial Services,022 Johnson Land,Willow Harbor,NC,76200,United States,'+1-971-555-0172,https://avenlo-bluecrest-southern-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-03-04T23:57:09Z,90,15432885.55,
001M2rDfuFzN9SZI6R,Tracy Jeffery Bailey,Partner,Financial Services,886 Montgomery Extension,Northhaven,NC,21565,United States,'+1-617-555-0118,https://rivermark-brightwater-northern-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-12-01T14:06:13Z,12,3546375.8,
001uaLZFmzUomVXQGA,Christina Jennifer Hernandez,Partner,Technology,135 Stevens Route,Summit Glen,CA,41613,United States,'+1-971-555-0180,https://quarrylight-copperfield-frontier-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-09-01T10:06:18Z,900,253646998.76,
001GjfBhJ295BInY2G,Jacqueline Andrew Jones,Former Customer,Technology,233 Thompson Rest,Northhaven,WA,76670,United States,'+1-415-555-0140,https://peregrine-hollow-farpoint-worldwide-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-12-29T17:47:48Z,900,331578547.37,
001HZxYEwAw1pwvIDO,Ashley Margaret Cruz,Customer,Consumer Goods,1731 Carmen Hills,Lake Briar,OR,63704,United States,'+1-202-555-0151,https://oakmere-highland-southern-collective.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-08-02T01:40:54Z,12,1336625.62,
001H2ifRi7MnAnLIKL,Novacairn Juniper Northern Partners,Former Customer,Transportation,0650 John Keys,Cedar Crossing,NC,79498,United States,'+1-617-555-0122,https://novacairn-juniper-northern-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-09-19T09:41:15Z,520,96125045.51,
001ZY5fWAv2Bxc1Q9C,Peter Brian Miller,Former Customer,Consumer Goods,847 Tiffany Falls,Lake Briar,OR,42249,United States,'+1-971-555-0192,https://morrowfen-longview-frontier-analytics.example.invalid,Warm,Established organization focused on service reliability.,2026-03-13T12:59:37Z,520,57076456.89,0010APGD8asQ2PkIS9
001pUY9CVMaLCa4YQV,Christopher Thomas Brown,Customer,Energy,52362 Chelsea Estate,Summit Glen,NC,68154,United States,'+1-971-555-0166,https://latticebrook-northstar-worldwide-industries.example.invalid,Hot,Established organization focused on service reliability.,2021-02-03T06:38:39Z,12,2553730.69,
001b6p7wMuocXZFIKR,Cynthia Rachel Coleman,Partner,Energy,74033 Phillips Landing,Northhaven,OR,58500,United States,'+1-971-555-0107,https://kestrel-arc-silverline-southern-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-11-10T23:19:10Z,160,40857735.49,
001Wabd306Y5T2XYBQ,Sarah Tammy Montgomery,Former Customer,Transportation,601 Danielle Harbor,Lake Briar,TX,28581,United States,'+1-971-555-0197,https://juniper-vale-westwind-northern-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-02-16T23:59:26Z,520,104188013.06,
001IPJgib6XfdIUAAZ,Ivorypine Brightwater Global Partners,Former Customer,Retail,55732 Mcdonald Mount,Northhaven,MA,86666,United States,'+1-303-555-0139,https://ivorypine-brightwater-global-partners.example.invalid,Hot,Established organization focused on service reliability.,2024-09-15T11:42:49Z,24,6787991.63,
001F0HyTq0ZVe9LIP9,Robert Christopher Reynolds,Former Customer,Manufacturing,1191 Amanda Union,Lake Briar,OR,35092,United States,'+1-303-555-0128,https://harborlume-copperfield-coastal-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-04-25T00:45:01Z,12,2781460.03,
001DLqMjZmJEMS7ID7,Derek Rhonda Dean,Prospect,Media,56243 Patel Shoal,Lake Briar,WA,55182,United States,'+1-971-555-0135,https://glimmerforge-farpoint-summit-industries.example.invalid,Warm,Established organization focused on service reliability.,2023-06-29T05:38:59Z,900,159490525.18,
001XuarHFEI17I9AWA,Brittany Jennifer Dillon,Customer,Retail,64335 Derrick Mill,Willow Harbor,TX,56338,United States,'+1-202-555-0160,https://fablecrest-highland-pacific-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-02T04:12:28Z,90,23060474.08,
00134kztbICJD2tYCZ,Brittany John Martinez,Partner,Energy,18574 Sierra Brook,Summit Glen,CA,31312,United States,'+1-303-555-0103,https://evertrail-juniper-global-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-02-04T06:46:16Z,24,6737678.88,
001HgM5pPhwEa9BAOB,Deltora Longview Coastal Partners,Customer,Healthcare,82270 Caitlyn Fords,Lake Briar,NC,99413,United States,'+1-415-555-0162,https://deltora-longview-coastal-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-04-20T13:57:52Z,12,4752868.3,
001ZIcBit9DhXpUAPA,Kristen Brenda Curtis,Partner,Healthcare,0260 Farmer Stravenue,Willow Harbor,CA,78609,United States,'+1-617-555-0117,https://cinderquill-northstar-summit-works.example.invalid,Warm,Established organization focused on service reliability.,2024-03-21T13:57:22Z,24,9900425.09,001wp2Q6PkIMrfFY6U
001IGpX26HWSL0HQPY,Mark Julian Campbell,Prospect,Consumer Goods,323 Linda Divide,Cedar Crossing,CO,51627,United States,'+1-713-555-0135,https://brindlewave-silverline-pacific-industries.example.invalid,Hot,Established organization focused on service reliability.,2024-07-12T22:11:31Z,520,101108924.83,
0012B0IsTb8G7BVAST,Sandra Crystal Sanchez,Former Customer,Energy,20203 Randy Branch,Willow Harbor,CO,54178,United States,'+1-617-555-0177,https://avenlo-westwind-global-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-04-06T16:01:58Z,3000,824437191.59,
001JZ9Av5CClhiKIID,James William Hardin,Customer,Technology,8415 May Plains,Cedar Crossing,OR,63701,United States,'+1-713-555-0106,https://rivermark-bluecrest-eastern-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-12-30T09:34:03Z,48,13203884.09,
001eh32w6Jnrn5JQ8S,Susan Jeffrey Collins,Partner,Business Services,825 Craig Expressway,Lake Briar,MA,90567,United States,'+1-971-555-0188,https://quarrylight-clearpath-western-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-11-25T14:35:52Z,3000,1055346772.59,001FVBcrH6719XQAUS
001PFA4WC7yjw84AX1,Peregrine Hollow Evergreen Regional Works,Former Customer,Energy,27236 Debbie Lock,Cedar Crossing,CO,77249,United States,'+1-971-555-0178,https://peregrine-hollow-evergreen-regional-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2026-04-28T21:40:46Z,24,6076626.5,001apZYag4darBdYRL
001qD5B1fJ8KUKBIVO,Linda Karen Rodriguez,Prospect,Retail,1897 Chad Throughway,Lake Briar,MA,96042,United States,'+1-971-555-0153,https://oakmere-goldenleaf-lakeside-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-02-04T10:16:34Z,520,58259503.57,0014RvX7ofOXrw9I9V
001bW4KmrtugZ18ATX,Derek Richard Stephens,Former Customer,Consumer Goods,448 Barnes Villages,Lake Briar,MA,10211,United States,'+1-713-555-0197,https://novacairn-ironwood-eastern-systems.example.invalid,Cold,Established organization focused on service reliability.,2024-10-21T00:15:25Z,90,26876167.14,
001WPEcjxhamiNXYYJ,John Andrew Leblanc,Partner,Retail,35996 Higgins Canyon,Northhaven,TX,38165,United States,'+1-303-555-0126,https://morrowfen-keystone-western-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-10-10T15:48:03Z,48,5036262.14,
0011qafIoKOaGWeA3A,Latticebrook Moonridge Regional Logistics,Customer,Transportation,5347 Mark Square,Lake Briar,CO,94187,United States,'+1-713-555-0184,https://latticebrook-moonridge-regional-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-09-08T22:25:55Z,520,207113479.09,
001l5eIYOAR8zRkI0D,Cathy Chad Morales,Partner,Transportation,755 Huang Throughway,Northhaven,OR,68202,United States,'+1-415-555-0171,https://kestrel-arc-redwood-lakeside-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2023-11-12T04:57:56Z,48,18285451.88,
001hY0bG1ZS5TO8AMZ,Nathan Mike Tanner,Former Customer,Financial Services,49915 Scott Canyon,Willow Harbor,CA,22852,United States,'+1-415-555-0120,https://juniper-vale-stonebridge-eastern-industries.example.invalid,Warm,Established organization focused on service reliability.,2025-04-06T16:10:14Z,24,7675361.89,
001IqTHPQDIx3azQWL,Ivorypine Bluecrest Worldwide Partners,Prospect,Business Services,969 Francis Squares,Northhaven,TX,87697,United States,'+1-971-555-0199,https://ivorypine-bluecrest-worldwide-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-03-15T06:25:28Z,24,5774087.42,001M2rDfuFzN9SZI6R
001Cf0Zp88DAw7JQGL,Lori Gerald Moore,Prospect,Healthcare,837 Andrews Center,Alder Bay,WA,54452,United States,'+1-617-555-0167,https://harborlume-clearpath-southern-analytics.example.invalid,Warm,Established organization focused on service reliability.,2025-12-17T05:25:28Z,90,9725613.03,
001pQgd6VQUyLMzAY1,Adam Stacy Newton,Customer,Media,8453 Thomas Plains,Cedar Crossing,CA,48369,United States,'+1-971-555-0125,https://glimmerforge-evergreen-northern-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-07-25T05:36:00Z,48,6337712.26,
001H9tfZGBr7JPsALI,Amanda Timothy Allen,Customer,Education,9666 Taylor Junctions,Willow Harbor,WA,14802,United States,'+1-971-555-0100,https://fablecrest-goldenleaf-frontier-works.example.invalid,Warm,Established organization focused on service reliability.,2025-03-02T13:02:47Z,520,122012400.01,
001mKhmK3YHBLkpIFQ,Laura Kirk Johnson,Partner,Business Services,005 Torres Union,Alder Bay,MA,71107,United States,'+1-713-555-0181,https://evertrail-ironwood-worldwide-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-10-17T20:44:09Z,1500,266202747.46,
001qjNM8E6bbhfTQD0,Deltora Keystone Southern Partners,Customer,Media,4152 Rachel Parks,Willow Harbor,CO,54977,United States,'+1-202-555-0146,https://deltora-keystone-southern-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-07-20T09:16:00Z,90,35656432.28,
001oC8KT3LUvyYxQCY,Jennifer James Levy,Prospect,Transportation,988 Sherman Row,Cedar Crossing,MA,17406,United States,'+1-713-555-0116,https://cinderquill-moonridge-northern-analytics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-12-02T21:32:54Z,12,2663697.63,
001ZmXb9rhCguMsYOS,Maurice Laura Carson,Partner,Business Services,49982 Stevenson Place,Alder Bay,WA,85308,United States,'+1-713-555-0148,https://brindlewave-redwood-frontier-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-04-17T12:51:33Z,1500,276120855.55,001Qm6Qlk3KEL3HIOS
001ZX951OeRh6EHIOJ,Timothy Barbara Morrow,Former Customer,Business Services,14035 Valerie Views,Cedar Crossing,TX,70290,United States,'+1-617-555-0120,https://avenlo-stonebridge-worldwide-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-10-19T04:11:09Z,3000,582317090.52,
001FHyBhLc8CzxgIVO,Carolyn Crystal Clark,Prospect,Education,2311 Erik Turnpike,Alder Bay,WA,77250,United States,'+1-303-555-0108,https://rivermark-westwind-southern-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-09-06T10:19:06Z,3000,1180085822.37,001F0saAL86T3h5IUF
001OphrQTgtGmAPIMC,Quarrylight Brightwater Pacific Partners,Partner,Technology,77113 Marissa Ferry,Alder Bay,TX,79055,United States,'+1-303-555-0102,https://quarrylight-brightwater-pacific-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-03-15T01:39:35Z,900,182228414.39,
001Hbp8pEhElgRqIO2,Kimberly Matthew Stanley,Partner,Manufacturing,8132 Matthew Stravenue,Lake Briar,TX,78898,United States,'+1-971-555-0181,https://peregrine-hollow-copperfield-global-analytics.example.invalid,Cold,Established organization focused on service reliability.,2026-03-02T19:22:41Z,900,86632712.66,001b6L8DlV1y2PzQXZ
001Rc1LJzjoerNoYJJ,Melanie Lisa Cook,Customer,Retail,69130 Andrew View,Willow Harbor,WA,75510,United States,'+1-303-555-0125,https://oakmere-farpoint-coastal-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-04-11T02:04:08Z,280,101794213.01,001lppe6kqinEz1A7H
001e0UGOTVraqTKQN3,Lauren Samantha Russell,Prospect,Manufacturing,4207 Page Plains,Northhaven,TX,55790,United States,'+1-303-555-0168,https://novacairn-highland-summit-systems.example.invalid,Cold,Established organization focused on service reliability.,2021-01-10T16:50:03Z,24,6707558.57,001X85qfzndbjPoIS1
0018haifivYezP7QUH,Daniel Luis Day,Customer,Consumer Goods,654 Philip Mountains,Alder Bay,NC,46856,United States,'+1-202-555-0159,https://morrowfen-juniper-pacific-collective.example.invalid,Cold,Established organization focused on service reliability.,2026-01-29T09:01:39Z,3000,816375661.02,
001X50Bqc5cThUtYIX,Latticebrook Longview Global Partners,Partner,Energy,26573 Kathryn Oval,Lake Briar,CA,68314,United States,'+1-713-555-0103,https://latticebrook-longview-global-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-02-16T01:31:27Z,900,325256650.14,
001IQ2ziiojxbf8YX5,Matthew Alyssa Mckee,Former Customer,Energy,4182 Frank Crest,Alder Bay,CO,60841,United States,'+1-303-555-0153,https://kestrel-arc-northstar-coastal-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-03-12T13:50:31Z,520,112663303.18,
0018wiQDxKxpFvLYGU,Carmen Jennifer Scott,Customer,Manufacturing,79551 Jones Dale,Cedar Crossing,MA,49345,United States,'+1-617-555-0146,https://juniper-vale-silverline-summit-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-03-26T07:25:18Z,24,5785019.78,
001ltvwfHnMcdhbAJS,Derek Julia Melendez,Customer,Manufacturing,03447 Morgan Groves,Alder Bay,CO,37808,United States,'+1-713-555-0106,https://ivorypine-westwind-pacific-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-10-01T08:12:48Z,280,84481003.85,
001Yuy98mwACfhVANS,Samantha Alyssa Anderson,Prospect,Technology,1715 Andrew Crossroad,Willow Harbor,MA,24910,United States,'+1-617-555-0173,https://harborlume-brightwater-lakeside-collective.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-05-17T03:32:26Z,160,65313524.95,
0014R82l1szA1XtIMF,Glimmerforge Copperfield Eastern Partners,Partner,Consumer Goods,06330 Paul Road,Alder Bay,MA,78939,United States,'+1-202-555-0141,https://glimmerforge-copperfield-eastern-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-06-19T19:59:38Z,12,2502579.72,001L6QQcpJ1qXB2Y62
0018YzqdxvbgCoaYQU,Joshua Melissa Smith,Former Customer,Transportation,26949 Hunter Heights,Cedar Crossing,MA,68936,United States,'+1-415-555-0164,https://fablecrest-farpoint-western-works.example.invalid,Hot,Established organization focused on service reliability.,2024-05-27T20:01:35Z,3000,724152243.72,
001OPCPaC5KbkUKAXY,Evertrail Highland Regional Industries,Partner,Energy,9194 Hayes Summit,Willow Harbor,CA,23425,United States,'+1-202-555-0117,https://evertrail-highland-regional-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-08-17T01:01:49Z,900,97059996.82,
001vnn1W5RPN0LPYO8,Cynthia Brandon Romero,Prospect,Healthcare,265 Ryan Viaduct,Cedar Crossing,WA,56751,United States,'+1-617-555-0172,https://deltora-juniper-lakeside-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-09-21T23:03:27Z,520,124635748.61,001MWcxAC2gFuxkIC7
001kBV5ho7M1GOwA4E,Patrick Melanie Davis,Customer,Retail,70511 Mccarthy Rest,Lake Briar,OR,91195,United States,'+1-971-555-0178,https://cinderquill-longview-eastern-collective.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-05-09T10:49:30Z,48,17844060.24,
001hgdJHI7bDrNzIKJ,Patrick Sierra Dennis,Prospect,Retail,35357 Peters Ports,Summit Glen,NC,37988,United States,'+1-415-555-0165,https://brindlewave-northstar-western-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-02-03T17:57:14Z,1500,561254343.65,
001PFGdur2jMSzLAST,Avenlo Silverline Regional Works,Customer,Financial Services,42507 Jeffrey Alley,Willow Harbor,MA,92837,United States,'+1-617-555-0101,https://avenlo-silverline-regional-works.example.invalid,Cold,Established organization focused on service reliability.,2021-12-12T06:30:32Z,1500,189184841.16,
001aJFstC9yWgafQNG,Michelle Scott Hudson,Customer,Energy,0443 Kenneth Burgs,Alder Bay,TX,43228,United States,'+1-415-555-0178,https://rivermark-stonebridge-lakeside-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-04-07T19:38:15Z,1500,366383019.65,
001LaewwyaBMECsIRO,Zachary Shannon Jordan,Partner,Transportation,2568 Cristina Rue,Cedar Crossing,MA,23856,United States,'+1-617-555-0110,https://quarrylight-bluecrest-frontier-systems.example.invalid,Warm,Established organization focused on service reliability.,2021-04-14T17:34:47Z,160,35501681.18,
001gKEIo3A4yzmLATH,Matthew Sarah Acevedo,Prospect,Consumer Goods,5176 Alicia Row,Lake Briar,TX,55631,United States,'+1-415-555-0137,https://peregrine-hollow-clearpath-worldwide-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2026-04-27T01:08:03Z,24,7223554.43,001JTximtecXZZ0IK7
0010WdqUBYu4EriIM6,Mallory Mary Santana,Prospect,Retail,608 Vasquez Skyway,Lake Briar,OR,15674,United States,'+1-971-555-0164,https://oakmere-evergreen-southern-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-04-02T21:08:04Z,90,27807284.78,
001gcyiBi1aOx6uAJ7,Karl Alan Blake,Former Customer,Retail,5354 Wilson Heights,Alder Bay,MA,38122,United States,'+1-303-555-0124,https://novacairn-goldenleaf-northern-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2025-08-02T17:44:43Z,12,2278389.27,
0011erzQJKIYYG5AUC,Brandon Troy Hughes,Partner,Consumer Goods,53765 Joyce Rapids,Alder Bay,MA,72305,United States,'+1-713-555-0193,https://morrowfen-ironwood-frontier-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-12-28T02:35:45Z,520,132229587.35,
001veU1rKvNzbBRQ2J,Latticebrook Keystone Worldwide Partners,Partner,Financial Services,365 Joshua Shoal,Summit Glen,CO,31408,United States,'+1-971-555-0169,https://latticebrook-keystone-worldwide-partners.example.invalid,Warm,Established organization focused on service reliability.,2024-03-31T04:56:49Z,3000,1023153383.7,
001U2E3Mrt3KZlKQE7,Kevin Mary Murray,Partner,Education,231 Gregory Burgs,Summit Glen,MA,76460,United States,'+1-202-555-0144,https://kestrel-arc-moonridge-southern-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-11-18T00:21:19Z,3000,580690659.5,
001cnLEQk5pZMibQH2,Sean Kathy Cobb,Former Customer,Technology,045 Carly Motorway,Willow Harbor,CO,47930,United States,'+1-202-555-0119,https://juniper-vale-redwood-northern-logistics.example.invalid,Cold,Established organization focused on service reliability.,2023-08-16T04:08:30Z,1500,261264839.07,
001o5vm8lqkBKW6I3B,Brianna Roger Schneider,Partner,Healthcare,778 Pamela Junctions,Cedar Crossing,CO,61624,United States,'+1-303-555-0113,https://ivorypine-stonebridge-frontier-works.example.invalid,Warm,Established organization focused on service reliability.,2023-07-07T11:51:41Z,3000,935253165.39,
001HUzAEaUc4liGY2K,Chad Samuel Briggs,Former Customer,Business Services,7155 Mills Viaduct,Summit Glen,TX,70103,United States,'+1-713-555-0102,https://harborlume-bluecrest-coastal-industries.example.invalid,Hot,Established organization focused on service reliability.,2025-06-19T03:30:26Z,90,36616384.73,001ltWK4Hcf9TG4A1U
001Ivp9E6TmWQvuQ35,Glimmerforge Clearpath Summit Partners,Partner,Retail,41321 Jon Crest,Summit Glen,MA,55496,United States,'+1-617-555-0184,https://glimmerforge-clearpath-summit-partners.example.invalid,Cold,Established organization focused on service reliability.,2024-09-28T16:44:46Z,3000,773319194.15,
001yU1qilS2HtnNQUW,Elizabeth Monique Le,Former Customer,Technology,570 Johnson Oval,Lake Briar,CO,48684,United States,'+1-415-555-0192,https://fablecrest-evergreen-pacific-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2026-05-21T06:15:18Z,900,268087325.9,
001WHkVb04B78wfY3Q,Rebekah Brent Stewart,Former Customer,Financial Services,968 Jon Crest,Willow Harbor,WA,81674,United States,'+1-617-555-0183,https://evertrail-goldenleaf-global-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-01-09T20:13:54Z,12,4487239.61,
001EM3ljRRvtOqaQZO,Maria Scott Lopez,Former Customer,Business Services,12229 Samuel Lakes,Northhaven,MA,40736,United States,'+1-415-555-0153,https://deltora-ironwood-coastal-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-02-14T16:55:05Z,90,28708929.9,
001kIZzocnhLCvOQBW,Amanda Tom Bailey,Partner,Energy,92378 Grant Neck,Alder Bay,CA,17742,United States,'+1-713-555-0155,https://cinderquill-keystone-summit-collective.example.invalid,Hot,Established organization focused on service reliability.,2023-09-28T04:17:42Z,160,44414650.98,001lpuGrFmSTBnuY0M
