Id,Name,StageName,CloseDate,Type,LeadSource,NextStep,ForecastCategoryName,CurrencyIsoCode,Description,CreatedDate,IsClosed,IsWon,Probability,Amount,AccountId,CampaignId,Pricebook2Id,SyncedQuoteId
006Hh9cMgbG5BskAGG,Cinderquill Silverline Eastern Partners - Open Orbit Support Ultimate Horizon Renewal,Closed Won,2024-06-03,Existing Customer - Upgrade,Outbound,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-01-28T04:35:27Z,1,1,100.0,63365.69,,,01sQ4LtuJF9K1vlMFT,
006Acu1Q2oIdoSzY9H,Brindlewave Westwind Western Works - Quantum Foundry Support Edge Solstice New Business,Needs Analysis,2026-08-05,Existing Customer - Renewal,Event,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-02T20:47:15Z,0,0,35.0,656424.97,001cnLEQk5pZMibQH2,7014xC7ldfv7uGYYZO,01sf902KvuoXgXtOGX,
006vnzDj98Z7AyiACT,Avenlo Brightwater Southern Industries - Unified Beacon Training Foundation Aurora Expansion,Closed Won,2023-01-09,Existing Customer - Upgrade,Organic Search,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-08-22T11:35:51Z,1,1,100.0,520031.65,001Ql5gfswhLAUiIZH,,01sLoYtuPuiAhJSKZN,
006ptlKteEjaZoiA7P,Rivermark Clearpath Northern Systems - Virtual Pioneer Cloud Service Scale Ion New Business,Needs Analysis,2026-09-19,Existing Customer - Renewal,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-10T03:52:33Z,0,0,35.0,168222.21,001G40EGKjt7p96I7T,,01sQ4LtuJF9K1vlMFT,0Q0PZCQbTEUY634SB3
700bvDr39A6fiQ0Q2S,Quarrylight Evergreen Frontier Collective - Connected Harbor Support Vertex Solstice Renewal,Needs Analysis,2027-03-23,Existing Customer - Upgrade,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-02-19T16:18:19Z,0,0,35.0,2008389.5,001wZQxrqs61HJWYCI,,01sLoYtuPuiAhJSKZN,0Q0zCchcmdY2wZg0Q4
0169bF3F2SUcb85AFS,Peregrine Hollow Goldenleaf Worldwide Logistics - Elastic Compass Hardware Essential Cascade Expansion,Prospecting,2027-05-11,Existing Customer - Upgrade,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-28T20:32:59Z,0,0,10.0,844339.0,001gQSNxeXgntf7YR3,701baEWnGlBqdzhA9Z,01sf902KvuoXgXtOGX,
006SGV5RVu30Y9nI2U,Oakmere Ironwood Southern Works - Integrated Summit Training Premier Meridian New Business,Value Proposition,2026-06-26,Existing Customer - Upgrade,Organic Search,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-02T10:29:45Z,0,0,50.0,1437844.8,001jIiXAhBEHXIPYQP,,01sLoYtuPuiAhJSKZN,0Q0ftrGGMJvmTZT07V
006d6fduGhJlX7oIM3,Novacairn Keystone Northern Industries - Open Lattice Support Select Vector New Business,Qualification,2026-06-06,Existing Customer - Renewal,Customer Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-13T21:20:15Z,0,0,20.0,2126767.75,001ZCfPCiKUOyBBA6I,,01sLoYtuPuiAhJSKZN,
70titUbXvNESuZzI2D,Morrowfen Moonridge Frontier Systems - Quantum Ember Cloud Service Vertex Cascade Expansion,Prospecting,2027-03-02,Existing Customer - Renewal,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-26T20:23:35Z,0,0,10.0,1871965.46,001G40EGKjt7p96I7T,,01sQ4LtuJF9K1vlMFT,
006NFKZcGneMUanYP4,Latticebrook Redwood Worldwide Analytics - Rapid Vertex Advisory Essential Nova Renewal,Value Proposition,2026-05-20,Existing Customer - Renewal,Organic Search,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-13T20:16:24Z,0,0,50.0,1566169.18,001Z9FmqrbfBXeVI9A,701LVVOQQeQAPERQND,01sQ4LtuJF9K1vlMFT,
50i9BXiRVclFs7BAAD,Kestrel Arc Stonebridge Southern Logistics - Virtual Orbit Advisory Premier Zenith New Business,Closed Lost,2023-10-19,Existing Customer - Upgrade,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-04-11T22:12:21Z,1,0,0.0,1289383.36,0014RvX7ofOXrw9I9V,,01sQ4LtuJF9K1vlMFT,0Q0pl68A87QZmejSRB
006Qp2KxEpiKOvuIDH,Juniper Vale Bluecrest Pacific Works - Connected Foundry Support Standard Cobalt New Business,Qualification,2026-11-06,New Customer,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-05-27T05:22:24Z,0,0,20.0,11449.64,001Pv3IESUoMrhiAAG,701bmC3dSpPfuEkATE,01sQ4LtuJF9K1vlMFT,
006gxVBpOMV2bQRQK2,Ivorypine Clearpath Global Industries - Elastic Beacon Hardware Core Pulse Renewal,Closed Lost,2026-01-05,Existing Customer - Renewal,Outbound,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-13T08:32:30Z,1,0,0.0,1699348.84,001gQSNxeXgntf7YR3,,01sQ4LtuJF9K1vlMFT,
02tnP1UyY82cSyiIZD,Harborlume Evergreen Coastal Systems - Integrated Pioneer Hardware Enterprise Atlas Expansion,Qualification,2027-05-13,New Customer,Organic Search,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-12T10:04:09Z,0,0,20.0,1504045.2,001AZHmNsDfQdrZQQD,,01sQ4LtuJF9K1vlMFT,
02inFI2zQXHfDeCQAL,Glimmerforge Goldenleaf Summit Analytics - Open Harbor Hardware Professional Horizon Renewal,Negotiation/Review,2027-04-04,New Customer,Outbound,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-06T19:57:36Z,0,0,75.0,686330.0,001lppe6kqinEz1A7H,7010j7HiIFs5acMAA2,01sf902KvuoXgXtOGX,0Q0Ejpsq00q35yFC5Y
006WvaNtm68arnbYH6,Fablecrest Ironwood Pacific Logistics - Quantum Compass Training Standard Pulse New Business,Qualification,2026-11-15,Existing Customer - Renewal,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-16T14:45:11Z,0,0,20.0,1111528.46,001mfVgWjeDJGGOY8D,701C5GBKeBniO3YY7J,01sQ4LtuJF9K1vlMFT,
80iqmPYFt3m6LFIYUR,Evertrail Keystone Global Works - Rapid Summit Advisory Core Aurora Expansion,Qualification,2027-03-28,Existing Customer - Renewal,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-08T17:52:23Z,0,0,20.0,954518.39,001c7rzVaNFRVVTYG3,7014Mb0gQuVkT1cIP4,01sf902KvuoXgXtOGX,0Q0AMZKQWtjSNKZ0YN
016sr1kcWt26zHYY92,Deltora Moonridge Coastal Industries - Virtual Lattice Advisory Enterprise Ion Expansion,Qualification,2027-01-12,Existing Customer - Upgrade,Outbound,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-21T18:10:08Z,0,0,20.0,1737662.09,001S6Q42Y1rkKzpYHW,,01sf902KvuoXgXtOGX,
720yXQtdc9XGf19IEM,Cinderquill Redwood Summit Partners - Connected Ember Support Scale Solstice Expansion,Needs Analysis,2026-11-26,New Customer,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-18T20:49:44Z,0,0,35.0,2242014.43,001UFuHNhHx2c9ZQQ9,,01sQ4LtuJF9K1vlMFT,
0061JpWE0yny1HrAOW,Brindlewave Stonebridge Pacific Analytics - Dynamic Vertex Support Ultimate Aurora New Business,Closed Won,2023-09-01,Existing Customer - Renewal,Organic Search,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-12-02T18:35:21Z,1,1,100.0,108538.96,001QQQWKHoHDF4bYVO,,01sLoYtuPuiAhJSKZN,0Q0Rl9EnZd9IQfBSIU
026fIXSnC4XbAqbAIC,Avenlo Bluecrest Lakeside Logistics - Integrated Orbit Training Edge Meridian New Business,Value Proposition,2027-05-30,Existing Customer - Renewal,Partner Referral,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-16T16:11:51Z,0,0,50.0,901899.56,001jIiXAhBEHXIPYQP,701uy02vAEj9sQvINI,01sLoYtuPuiAhJSKZN,0Q0z8v1x3EforX5CNP
006YozIUxRA6MGqY9R,Rivermark Brightwater Eastern Works - Open Foundry Cloud Service Foundation Vector Renewal,Closed Won,2024-11-07,New Customer,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-04-06T17:47:01Z,1,1,100.0,1873682.08,001aPvgDsUU73EoIG0,,01sf902KvuoXgXtOGX,
01i4IMardk5sqj4AS0,Quarrylight Copperfield Western Collective - Quantum Beacon Support Scale Cascade New Business,Closed Lost,2022-08-19,Existing Customer - Renewal,Event,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-06-26T02:48:34Z,1,0,0.0,777324.32,001raw2VDD9p9udA5N,,01sLoYtuPuiAhJSKZN,0Q0UPhFaL8TwDb3K7G
801oHU9AvbVZ3maQ0U,Peregrine Hollow Farpoint Regional Partners - Rapid Pioneer Advisory Ultimate Meridian Expansion,Qualification,2026-12-18,Existing Customer - Renewal,Web,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-05T09:49:51Z,0,0,20.0,1717242.39,001SDonDyKHRDRwYPS,701HZkqvaYkvEU4AAJ,01sQ4LtuJF9K1vlMFT,0Q08mEWoBWrbPAjCDM
006rK6jEYClrWSIQM6,Oakmere Highland Lakeside Analytics - Virtual Harbor Support Edge Zenith Renewal,Closed Lost,2026-01-29,Existing Customer - Upgrade,Customer Referral,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-03T18:28:06Z,1,0,0.0,1474368.95,001mr80ElRqK1bZQVC,,01sLoYtuPuiAhJSKZN,
521n8wLYOIVQwnkA91,Novacairn Juniper Eastern Logistics - Connected Compass Data Platform Premier Cobalt New Business,Prospecting,2026-11-12,Existing Customer - Upgrade,Partner Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-05-28T04:20:39Z,0,0,10.0,546147.06,001Oil2EokU3tWpID9,701fmMnRrUO2XdcI3Y,01sLoYtuPuiAhJSKZN,
826GsbDvVkiJJzTQA4,Morrowfen Longview Western Systems - Dynamic Summit Advisory Select Nova Expansion,Prospecting,2027-03-14,Existing Customer - Upgrade,Outbound,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-24T16:45:27Z,0,0,10.0,2483350.06,001b9Ubd6IpdBJKANL,,01sQ4LtuJF9K1vlMFT,0Q01wbPaHeKmWVyKLX
820vqYOyZYDm1OzQZ2,Latticebrook Northstar Regional Collective - Integrated Lattice Data Platform Vertex Zenith Renewal,Qualification,2026-05-22,Existing Customer - Upgrade,Organic Search,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-05-22T17:18:32Z,0,0,20.0,367415.2,001avRKkn0zGBkGQ4J,,01sf902KvuoXgXtOGX,0Q0Qi3iXKBROm1nSI9
71iAFTupKfJkisWA3O,Kestrel Arc Silverline Lakeside Partners - Open Ember Cloud Service Essential Horizon New Business,Closed Won,2025-03-10,Existing Customer - Renewal,Organic Search,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-05-03T20:01:18Z,1,1,100.0,637180.19,001ue1J9V7XEwHtA5N,,01sQ4LtuJF9K1vlMFT,0Q0meK77axnNP5JS26
51iBOICsBTqL8e5QBJ,Juniper Vale Westwind Eastern Analytics - Precision Vertex Hardware Premier Pulse Expansion,Prospecting,2027-06-12,Existing Customer - Upgrade,Outbound,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-12-14T15:04:36Z,0,0,10.0,1167350.43,001Cf0Zp88DAw7JQGL,,01sLoYtuPuiAhJSKZN,0Q0cAOERhNtemwQSB3
006rosvu0LndxfWIPI,Ivorypine Brightwater Worldwide Industries - Rapid Orbit Cloud Service Select Atlas New Business,Prospecting,2026-07-10,Existing Customer - Upgrade,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-05T19:38:28Z,0,0,10.0,836036.64,001Z9FmqrbfBXeVI9A,,01sQ4LtuJF9K1vlMFT,0Q08b3eTeSqWpA2SVS
706fB7PFHD0iA3dQG3,Harborlume Copperfield Southern Systems - Virtual Foundry Cloud Service Vertex Horizon Expansion,Closed Lost,2022-12-09,Existing Customer - Upgrade,Partner Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-05-08T01:50:56Z,1,0,0.0,506913.8,001T48I5YauDsbqQZG,,01sLoYtuPuiAhJSKZN,0Q0Dswpzij7pPUB0KD
51t4ISe2oquT5onIYK,Glimmerforge Farpoint Northern Collective - Connected Beacon Hardware Enterprise Solstice Renewal,Prospecting,2026-10-23,Existing Customer - Upgrade,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-08T03:01:06Z,0,0,10.0,1711844.64,001Ql5gfswhLAUiIZH,701dYnYIqY2uFSNQNW,01sLoYtuPuiAhJSKZN,
0060fpWHPzBid9MQTD,Fablecrest Highland Frontier Partners - Dynamic Pioneer Training Professional Aurora Expansion,Needs Analysis,2027-06-13,New Customer,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-02-23T00:40:55Z,0,0,35.0,338787.43,001qP46mGWsPnuOQ5R,701uy02vAEj9sQvINI,01sQ4LtuJF9K1vlMFT,
010zVx6chGDncbSYXH,Evertrail Juniper Worldwide Works - Integrated Harbor Data Platform Standard Ion Expansion,Negotiation/Review,2027-03-07,New Customer,Outbound,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-26T19:12:23Z,0,0,75.0,128687.96,001GJ2vwlaXONX0IFT,701DNuvDGEm4hghY4U,01sJqGPflRJqwqCPRW,
006Be7z49mqtSRmIKJ,Deltora Longview Southern Industries - Open Compass Data Platform Core Vector New Business,Value Proposition,2026-12-29,Existing Customer - Renewal,Partner Referral,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-30T20:50:27Z,0,0,50.0,663084.29,001jIiXAhBEHXIPYQP,,01sLoYtuPuiAhJSKZN,
521LJWbOWfnkT52I54,Cinderquill Northstar Northern Systems - Precision Summit Hardware Enterprise Cascade New Business,Negotiation/Review,2026-12-17,Existing Customer - Renewal,Event,Confirm requirements,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-19T03:54:52Z,0,0,75.0,1053859.02,001mfVgWjeDJGGOY8D,,01sf902KvuoXgXtOGX,
006csbwE77CaSuXQOW,Brindlewave Silverline Frontier Collective - Rapid Lattice Cloud Service Professional Meridian New Business,Prospecting,2027-01-28,New Customer,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-28T21:23:48Z,0,0,10.0,1787331.92,001cgzJWlSIy1t0I9S,,01sQ4LtuJF9K1vlMFT,
00t3IOqEP69BAS0AOG,Avenlo Westwind Worldwide Logistics - Virtual Ember Data Platform Standard Vector Renewal,Closed Lost,2023-04-03,New Customer,Organic Search,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-05-19T15:06:47Z,1,0,0.0,488172.03,001KLzOHTO9BbVjAXJ,,01sf902KvuoXgXtOGX,0Q0Zf3sYH6KXw0z0AK
006dj7ZLF2Zbd8yYIO,Rivermark Bluecrest Summit Works - Adaptive Vertex Data Platform Edge Cobalt New Business,Prospecting,2026-12-04,Existing Customer - Renewal,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-30T21:50:43Z,0,0,10.0,262680.55,001A42WSazTcqOlAN5,7019g7m2YfxR5uxQ6M,01sf902KvuoXgXtOGX,
811H4d9tvIFq8siIC1,Quarrylight Clearpath Pacific Industries - Dynamic Orbit Advisory Foundation Nova Expansion,Value Proposition,2026-11-28,Existing Customer - Upgrade,Partner Referral,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-13T15:09:17Z,0,0,50.0,775085.91,001Ivgehi2RhpxmIXK,701JAQrUVjwb0lkIRC,01sLoYtuPuiAhJSKZN,
006SuDVGLO3qOvkI56,Peregrine Hollow Evergreen Global Systems - Integrated Foundry Hardware Scale Zenith Renewal,Closed Lost,2025-09-03,Existing Customer - Upgrade,Partner Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-01-09T08:39:40Z,1,0,0.0,90488.51,001zBr7D0amNm8PY72,701baEWnGlBqdzhA9Z,01sf902KvuoXgXtOGX,0Q0jRbV6zVPKKleC4Z
006gSzmtsMbfcQ4YU9,Oakmere Goldenleaf Coastal Collective - Open Beacon Training Ultimate Cobalt Expansion,Needs Analysis,2026-06-06,New Customer,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-23T13:36:59Z,0,0,35.0,1592184.3,001qP46mGWsPnuOQ5R,701DNuvDGEm4hghY4U,01sLoYtuPuiAhJSKZN,0Q0wtXoQ61eiEj6CST
006op3LuFUfeyZzYNT,Novacairn Ironwood Summit Logistics - Precision Pioneer Support Edge Pulse New Business,Prospecting,2027-05-16,New Customer,Organic Search,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-24T08:47:55Z,0,0,10.0,2352440.65,001LDvrdIgxRUc4IID,701gBvIFprDgdfxY18,01sQ4LtuJF9K1vlMFT,
02tVu2sNbF2JB0fYO1,Morrowfen Keystone Pacific Works - Rapid Harbor Data Platform Foundation Atlas Expansion,Prospecting,2026-06-19,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-03-23T06:09:30Z,0,0,10.0,759223.66,001Ql5gfswhLAUiIZH,,01sf902KvuoXgXtOGX,
01tlu1AkkC5qbbuYPR,Latticebrook Moonridge Global Industries - Virtual Compass Cloud Service Scale Horizon New Business,Closed Lost,2022-09-20,New Customer,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2021-11-05T16:01:23Z,1,0,0.0,585598.87,001PUaO8FLbQ5tuY7R,,01sQ4LtuJF9K1vlMFT,0Q0yWU5Wm53hjcJCBR
816wh1KMDhi7Fd9QP3,Kestrel Arc Redwood Coastal Systems - Adaptive Summit Data Platform Vertex Pulse Expansion,Closed Won,2023-04-06,Existing Customer - Upgrade,Web,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-10-19T04:18:02Z,1,1,100.0,1297646.98,001KInyPfEAkhgcQEO,7012gLtQpc999YmQNW,01sQ4LtuJF9K1vlMFT,
006PzrAE7P3PYMQQRR,Juniper Vale Stonebridge Summit Analytics - Dynamic Lattice Cloud Service Essential Aurora New Business,Needs Analysis,2026-05-17,Existing Customer - Renewal,Partner Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-09T10:46:26Z,0,0,35.0,2078388.13,001pTLwbTFSx0AVIHA,701uy02vAEj9sQvINI,01sLoYtuPuiAhJSKZN,0Q0Wgy7Vkbinj3iSN8
0001FxlgbKgn74EIC5,Ivorypine Bluecrest Regional Logistics - Integrated Ember Support Premier Ion Expansion,Value Proposition,2027-06-24,New Customer,Customer Referral,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-27T03:50:22Z,0,0,50.0,610227.49,001yQSD3rwvt3ZBAV9,,01sQ4LtuJF9K1vlMFT,0Q0iF4OzkQF2IadCP6
006qj9ExS5EJYy0AVS,Harborlume Clearpath Lakeside Works - Modular Vertex Support Select Solstice Expansion,Needs Analysis,2027-03-27,Existing Customer - Upgrade,Organic Search,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-26T08:19:24Z,0,0,35.0,1583197.48,001BH0vNAlwEWFXALI,,01sLoYtuPuiAhJSKZN,
006epgKBXTKg2ppIES,Glimmerforge Evergreen Eastern Industries - Precision Orbit Data Platform Vertex Aurora New Business,Closed Won,2025-07-16,New Customer,Web,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-04-22T20:31:27Z,1,1,100.0,2018709.44,001gcyiBi1aOx6uAJ7,701zPCT7q7BesAmYT9,01sQ4LtuJF9K1vlMFT,
001Ou3cLagv7VIiQYI,Fablecrest Goldenleaf Western Partners - Rapid Foundry Support Essential Meridian New Business,Qualification,2026-12-17,Existing Customer - Upgrade,Organic Search,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-20T08:00:30Z,0,0,20.0,1817433.02,001kaydhB78AJPJIWK,,01sLoYtuPuiAhJSKZN,0Q0yXGCgWM0R2sDSJY
511rCYELNBcd4IvA18,Evertrail Ironwood Regional Analytics - Virtual Beacon Cloud Service Premier Vector Renewal,Negotiation/Review,2026-06-27,Existing Customer - Upgrade,Organic Search,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-19T15:53:15Z,0,0,75.0,2414394.83,001vXGsLaTZksTjQHC,701iu7etaRTqbMlANW,01sf902KvuoXgXtOGX,0Q0iEW2YCjJudQzCB4
5014Xk7FsInZnZWIT3,Deltora Keystone Lakeside Logistics - Adaptive Pioneer Hardware Standard Cascade Renewal,Value Proposition,2026-09-07,New Customer,Event,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-09T05:04:42Z,0,0,50.0,587488.79,001uaLZFmzUomVXQGA,,01sLoYtuPuiAhJSKZN,0Q0jT5P4vGhnWTdC53
006UJVaDXAocwNzYU7,Cinderquill Moonridge Eastern Works - Dynamic Harbor Hardware Core Nova New Business,Closed Lost,2024-05-20,Existing Customer - Renewal,Event,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-09-01T04:25:16Z,1,0,0.0,632270.86,0019ojrY0cvCQ2UQ6L,,01sLoYtuPuiAhJSKZN,
006kz7Zjv3Y4k1FIXT,Brindlewave Redwood Western Collective - Integrated Compass Cloud Service Enterprise Zenith Renewal,Closed Lost,2023-10-05,Existing Customer - Upgrade,Organic Search,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-02-16T07:02:21Z,1,0,0.0,1004970.23,0010APGD8asQ2PkIS9,,01sLoYtuPuiAhJSKZN,0Q05IvbyD6EMZKe076
001v9B7cfK1SYjJIJ3,Avenlo Stonebridge Regional Partners - Modular Summit Advisory Professional Cobalt Renewal,Prospecting,2027-03-09,Existing Customer - Upgrade,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-25T17:50:24Z,0,0,10.0,981157.15,001qn0PeVSegyj1AFD,,01sQ4LtuJF9K1vlMFT,
